4229, 28.8333, 27.8333, 130.25, 128.75
JA6/KG-029,Japan - Kyushu_Okinawa,Kagoshima,Yuwandake,694,2277,129.3211,28.2961,129.3211,28.2961,4,0,01/07/2015,31/12/2099,0,,,Saddle-Yuwandake(JA6/KG-029), 0.0,692.0,129.0032222,28.83533333,http://maps.gsi.go.jp/#15/28.2961/129.3211
JA6/KG-U-PL48nc98,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PL48nc98,151.6,497.4,129.1652222,28.11988889,129.1652222,28.11988889,28.11988889,,,,,,,Saddle-U-PL48nc98, 0.0,151.6,129.1737778,28.10922222,http://maps.gsi.go.jp/#15/28.11988889/129.1652222
JA6/KG-140,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-140,214,702,129.9735,28.2995,129.9735,28.2995,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-140(JA6/KG-140), 0.0,212.5,129.9446667,28.27433333,http://maps.gsi.go.jp/#15/28.2995/129.9735
JA6/KG-119,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-119,322,1056,129.2027,28.2912,129.2027,28.2912,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-119(JA6/KG-119), 0.0,322.2,129.2075556,28.28222222,http://maps.gsi.go.jp/#15/28.2912/129.2027
JA6/KG-133,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-133,280,919,129.0008,28.8308,129.0008,28.8308,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-133(JA6/KG-133), 0.0,275.9,129.0013333,28.82766667,http://maps.gsi.go.jp/#15/28.8308/129.0008
U-PL48lt91,Japan - ,,U-PL48lt91,490.9,1610.5,128.9973333,28.79900000,128.9973333,28.79900000,28.79900000,,,,,,,Saddle-U-PL48lt91, 0.0,490.9,128.9956667,28.79144444,http://maps.gsi.go.jp/#15/28.799/128.9973333
JA6/KG-136,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-136,250,820,128.9797,28.7974,128.9797,28.7974,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-136(JA6/KG-136),14.8,242.2,128.9851111,28.79777778,http://maps.gsi.go.jp/#15/28.7974/128.9797
(Missing)JA6/KG-073,Japan - Kyushu_Okinawa,Kagoshima,[Yokoatejima],495,1624,128.9948,28.8008,128.9948,28.8008,1,0,01/07/2015,31/12/2099,0,,,Saddle-[Yokoatejima](JA6/KG-073),475.2,11.4,128.9940000,28.79988889,http://maps.gsi.go.jp/#15/28.8008/128.9948
JA6/KG-129,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-129,290,951,129.1594,28.0291,129.1594,28.0291,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-129(JA6/KG-129), 0.0,292.4,129.1498889,28.01377778,http://maps.gsi.go.jp/#15/28.0291/129.1594
JA6/KG-U-PL48ob69,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PL48ob69,325.8,1068.9,129.2206667,28.08244444,129.2206667,28.08244444,28.08244444,,,,,,,Saddle-U-PL48ob69, 0.0,325.8,129.3183333,28.06200000,http://maps.gsi.go.jp/#15/28.08244444/129.2206667
JA6/KG-U-PL48pd28,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PL48pd28,190.5,625.0,129.2674444,28.15866667,129.2674444,28.15866667,28.15866667,,,,,,,Saddle-U-PL48pd28,16.4,174.1,129.2412222,28.15000000,http://maps.gsi.go.jp/#15/28.15866667/129.2674444
(Missing)JA6/KG-141,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-141,187,614,129.2681,28.1567,129.2681,28.1567,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-141(JA6/KG-141),176.7, 9.6,129.2677778,28.15777778,http://maps.gsi.go.jp/#15/28.1567/129.2681
JA6/KG-137,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-137,248,814,129.3442,28.0973,129.3442,28.0973,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-137(JA6/KG-137),46.6,200.1,129.3208889,28.09811111,http://maps.gsi.go.jp/#15/28.0973/129.3442
JA6/KG-131,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-131,284,932,129.2757,28.1018,129.2757,28.1018,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-131(JA6/KG-131),72.0,211.4,129.2531111,28.11544444,http://maps.gsi.go.jp/#15/28.1018/129.2757
JA6/KG-126,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-126,298,978,129.1991,28.1875,129.1991,28.1875,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-126(JA6/KG-126),137.4,160.3,129.1892222,28.17944444,http://maps.gsi.go.jp/#15/28.1875/129.1991
JA6/KG-U-PL48oe30,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PL48oe30,324.4,1064.3,129.1984444,28.16811111,129.1984444,28.16811111,28.16811111,,,,,,,Saddle-U-PL48oe30,156.8,167.6,129.2362222,28.12033333,http://maps.gsi.go.jp/#15/28.16811111/129.1984444
(Missing)JA6/KG-122,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-122,314,1030,129.2026,28.1664,129.2026,28.1664,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-122(JA6/KG-122),291.4,22.5,129.2006667,28.16700000,http://maps.gsi.go.jp/#15/28.1664/129.2026
(Missing)JA6/KG-121,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-121,320,1050,129.2299,28.0979,129.2299,28.0979,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-121(JA6/KG-121),200.0,123.9,129.2260000,28.09111111,http://maps.gsi.go.jp/#15/28.0979/129.2299
JA6/KG-102,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-102,398,1306,129.2213,28.0367,129.2213,28.0367,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-102(JA6/KG-102), 0.0,401.9,129.2576667,28.00511111,http://maps.gsi.go.jp/#15/28.0367/129.2213
JA6/KG-135,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-135,260,853,129.2439,28.0224,129.2439,28.0224,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-135(JA6/KG-135),67.0,191.2,129.2338889,28.02477778,http://maps.gsi.go.jp/#15/28.0224/129.2439
JA6/KG-058,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-058,533,1749,128.9281,27.8705,128.9281,27.8705,2,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-058(JA6/KG-058),111.3,419.6,128.9258889,27.82311111,http://maps.gsi.go.jp/#15/27.8705/128.9281
JA6/KG-134,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-134,271,889,129.3745,28.1233,129.3745,28.1233,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-134(JA6/KG-134), 8.2,262.0,129.3707778,28.13044444,http://maps.gsi.go.jp/#15/28.1233/129.3745
JA6/KG-U-PL48ul30,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PL48ul30,183.9,603.3,129.6934444,28.45855556,129.6934444,28.45855556,28.45855556,,,,,,,Saddle-U-PL48ul30,16.2,167.7,129.6256667,28.40855556,http://maps.gsi.go.jp/#15/28.45855556/129.6934444
(Missing)JA6/KG-142,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-142,183,600,129.6627,28.4110,129.6627,28.4110,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-142(JA6/KG-142),50.9,131.8,129.6777778,28.42722222,http://maps.gsi.go.jp/#15/28.4110/129.6627
JA6/KG-U-PL48tj12,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PL48tj12,222.7,730.6,129.5945556,28.38655556,129.5945556,28.38655556,28.38655556,,,,,,,Saddle-U-PL48tj12,18.6,204.1,129.5864444,28.40177778,http://maps.gsi.go.jp/#15/28.38655556/129.5945556
(Missing)JA6/KG-139,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-139,221,725,129.5962,28.3854,129.5962,28.3854,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-139(JA6/KG-139),207.7,14.3,129.5951111,28.38555556,http://maps.gsi.go.jp/#15/28.3854/129.5962
