4429, 30.1667, 28.5, 130.25, 128.75
JA6/KG-012,Japan - Kyushu_Okinawa,Kagoshima,Ontake,979,3212,129.8570,29.8593,129.8570,29.8593,6,0,01/07/2015,31/12/2099,0,,,Saddle-Ontake(JA6/KG-012), 0.0,977.8,130.4932222,30.22677778,http://maps.gsi.go.jp/#15/29.8593/129.8570
U-PL49tv41,Japan - ,,U-PL49tv41,299.9,983.9,129.6217778,29.88133333,129.6217778,29.88133333,29.88133333,,,,,,,Saddle-U-PL49tv41, 0.0,299.9,129.6201111,29.87566667,http://maps.gsi.go.jp/#15/29.88133333/129.6217778
JA6/KG-071,Japan - Kyushu_Okinawa,Kagoshima,Otake,497,1631,129.5416,29.9031,129.5416,29.9031,1,0,01/07/2015,31/12/2099,0,,,Saddle-Otake(JA6/KG-071), 0.0,494.8,129.5428889,29.89244444,http://maps.gsi.go.jp/#15/29.9031/129.5416
JA6/KG-040,Japan - Kyushu_Okinawa,Kagoshima,Maedake,629,2064,129.9254,29.9680,129.9254,29.9680,2,0,01/07/2015,31/12/2099,0,,,Saddle-Maedake(JA6/KG-040), 0.0,626.6,129.9352222,29.94900000,http://maps.gsi.go.jp/#15/29.9680/129.9254
JA6/KG-U-PM40wa90,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PM40wa90,233.6,766.4,129.9142222,30.00222222,129.9142222,30.00222222,30.00222222,,,,,,,Saddle-U-PM40wa90,68.4,165.2,129.9172222,29.99433333,http://maps.gsi.go.jp/#15/30.00222222/129.9142222
JA6/KG-084,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-084,454,1490,129.9364,29.9556,129.9364,29.9556,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-084(JA6/KG-084),262.0,189.9,129.9278889,29.96233333,http://maps.gsi.go.jp/#15/29.9556/129.9364
JA6/KG-U-PL49xx10,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PL49xx10,423.6,1389.7,129.9330000,29.96133333,129.9330000,29.96133333,29.96133333,,,,,,,Saddle-U-PL49xx10,268.7,154.9,129.9340000,29.95744444,http://maps.gsi.go.jp/#15/29.96133333/129.933
JA6/KG-023,Japan - Kyushu_Okinawa,Kagoshima,Otake,796,2612,129.7139,29.6384,129.7139,29.6384,4,0,01/07/2015,31/12/2099,0,,,Saddle-Otake(JA6/KG-023), 0.0,794.3,129.8751111,29.81611111,http://maps.gsi.go.jp/#15/29.6384/129.7139
JA6/KG-U-PL49sq46,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PL49sq46,240.7,789.7,129.5338889,29.69166667,129.5338889,29.69166667,29.69166667,,,,,,,Saddle-U-PL49sq46, 0.0,240.7,129.5364444,29.67633333,http://maps.gsi.go.jp/#15/29.69166667/129.5338889
JA6/KG-050,Japan - Kyushu_Okinawa,Kagoshima,Mitake,584,1916,129.5947,29.4650,129.5947,29.4650,2,0,01/07/2015,31/12/2099,0,,,Saddle-Mitake(JA6/KG-050), 0.0,581.7,129.7061111,29.60200000,http://maps.gsi.go.jp/#15/29.4650/129.5947
JA6/KG-133,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-133,280,919,129.0008,28.8308,129.0008,28.8308,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-133(JA6/KG-133), 0.0,275.9,129.0013333,28.82766667,http://maps.gsi.go.jp/#15/28.8308/129.0008
JA6/KG-128,Japan - Kyushu_Okinawa,Kagoshima,Imakiradake,292,958,129.2081,29.1445,129.2081,29.1445,1,0,01/07/2015,31/12/2099,0,,,Saddle-Imakiradake(JA6/KG-128), 0.0,291.5,129.2204444,29.12677778,http://maps.gsi.go.jp/#15/29.1445/129.2081
U-PL48lt91,Japan - ,,U-PL48lt91,490.9,1610.5,128.9973333,28.79900000,128.9973333,28.79900000,28.79900000,,,,,,,Saddle-U-PL48lt91, 0.0,490.9,128.9956667,28.79144444,http://maps.gsi.go.jp/#15/28.799/128.9973333
JA6/KG-136,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-136,250,820,128.9797,28.7974,128.9797,28.7974,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-136(JA6/KG-136),14.8,242.2,128.9851111,28.79777778,http://maps.gsi.go.jp/#15/28.7974/128.9797
(Missing)JA6/KG-073,Japan - Kyushu_Okinawa,Kagoshima,[Yokoatejima],495,1624,128.9948,28.8008,128.9948,28.8008,1,0,01/07/2015,31/12/2099,0,,,Saddle-[Yokoatejima](JA6/KG-073),475.2,11.4,128.9940000,28.79988889,http://maps.gsi.go.jp/#15/28.8008/128.9948
JA6/KG-057,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-057,536,1759,129.7369,29.6644,129.7369,29.6644,2,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-057(JA6/KG-057),322.3,212.1,129.7313333,29.65633333,http://maps.gsi.go.jp/#15/29.6644/129.7369
JA6/KG-063,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-063,524,1719,129.8876,29.8294,129.8876,29.8294,2,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-063(JA6/KG-063),223.7,300.2,129.8777778,29.84633333,http://maps.gsi.go.jp/#15/29.8294/129.8876
