5236, 35.5, 33.8333, 138.25, 135.75
JA/ME-U-PM84db14,Japan - Honshu,Mie,JA/ME-U-PM84db14,163.0,534.8,136.2608889,34.05977778,136.2608889,34.05977778,34.05977778,,,,,,,Saddle-U-PM84db14, 0.0,163.0,136.2611111,34.05755556,http://maps.gsi.go.jp/#15/34.05977778/136.2608889
JA/ME-109,Japan - Honshu,Mie Prefecture,JA/ME-109,167,548,136.8602,34.5106,136.8602,34.5106,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA/ME-109(JA/ME-109), 0.0,166.5,136.8582222,34.50555556,http://maps.gsi.go.jp/#15/34.5106/136.8602
JA/ME-108,Japan - Honshu,Mie Prefecture,JA/ME-108,171,561,136.9847,34.5484,136.9847,34.5484,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA/ME-108(JA/ME-108), 0.0,170.5,136.9823333,34.53988889,http://maps.gsi.go.jp/#15/34.5484/136.9847
JA/ME-107,Japan - Honshu,Mie Prefecture,JA/ME-107,236,774,136.8895,34.4918,136.8895,34.4918,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA/ME-107(JA/ME-107), 0.0,233.0,136.8862222,34.47633334,http://maps.gsi.go.jp/#15/34.4918/136.8895
JA/ME-U-PM84gg51,Japan - Honshu,Mie,JA/ME-U-PM84gg51,162.8,534.1,136.5454444,34.25666667,136.5454444,34.25666667,34.25666667,,,,,,,Saddle-U-PM84gg51, 6.6,156.2,136.5434444,34.26200000,http://maps.gsi.go.jp/#15/34.25666667/136.5454444
JA/ME-U-PM84dc51,Japan - Honshu,Mie,JA/ME-U-PM84dc51,173.4,568.9,136.2958889,34.09066667,136.2958889,34.09066667,34.09066667,,,,,,,Saddle-U-PM84dc51, 6.7,166.7,136.2980000,34.09611112,http://maps.gsi.go.jp/#15/34.09066667/136.2958889
JA/ME-U-PM84gg54,Japan - Honshu,Mie,JA/ME-U-PM84gg54,191.2,627.3,136.5492222,34.26944445,136.5492222,34.26944445,34.26944445,,,,,,,Saddle-U-PM84gg54, 9.8,181.4,136.5421111,34.27555556,http://maps.gsi.go.jp/#15/34.26944445/136.5492222
JA/ME-103,Japan - Honshu,Mie Prefecture,JA/ME-103,300,984,136.2758,34.1105,136.2758,34.1105,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA/ME-103(JA/ME-103),12.8,288.1,136.2652222,34.13344445,http://maps.gsi.go.jp/#15/34.1105/136.2758
JA/AC-039,Japan - Honshu,Aichi Prefecture,JA/AC-039,278,912,137.2399,34.6756,137.2399,34.6756,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA/AC-039(JA/AC-039),14.6,262.5,137.2268889,34.64466667,http://maps.gsi.go.jp/#15/34.6756/137.2399
JA/AC-U-PM84oq50,Japan - Honshu,Aichi,JA/AC-U-PM84oq50,222.8,731.0,137.2087778,34.66855556,137.2087778,34.66855556,34.66855556,,,,,,,Saddle-U-PM84oq50,46.6,176.2,137.2146667,34.66177778,http://maps.gsi.go.jp/#15/34.66855556/137.2087778
JA/AC-U-PM84pq14,Japan - Honshu,Aichi,JA/AC-U-PM84pq14,250.2,820.9,137.2621111,34.68500000,137.2621111,34.68500000,34.68500000,,,,,,,Saddle-U-PM84pq14,46.9,203.3,137.2493333,34.68388889,http://maps.gsi.go.jp/#15/34.68500000/137.2621111
JA/GF-204,Japan - Honshu,Gifu,Kinkazan,329,1079,136.7815,35.4334,136.7815,35.4334,1,0,01/07/2015,31/12/2099,0,,,Saddle-Kinkazan(JA/GF-204),25.1,302.0,136.8043333,35.43388889,http://maps.gsi.go.jp/#15/35.4334/136.7815
