4530, 30.8333, 29.8333, 132.25, 129.75
JA6/KG-001,Japan - Kyushu_Okinawa,Kagoshima,Miyanouradake,1936,6352,130.5044,30.3359,130.5044,30.3359,10,3,01/07/2015,31/12/2099,0,,,Saddle-Miyanouradake(JA6/KG-001), 0.0,1935.4,130.6638889,30.99811111,http://maps.gsi.go.jp/#15/30.3359/130.5044
JA6/KG-U-PM50lp73,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PM50lp73,281.9,924.9,130.9786667,30.63944444,130.9786667,30.63944444,30.63944444,,,,,,,Saddle-U-PM50lp73, 0.0,281.9,130.8836667,30.34377778,http://maps.gsi.go.jp/#15/30.63944444/130.9786667
JA6/KG-U-PM50mr68,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PM50mr68,242.8,796.6,131.0548889,30.74533333,131.0548889,30.74533333,30.74533333,,,,,,,Saddle-U-PM50mr68,74.0,168.8,131.0124444,30.74666667,http://maps.gsi.go.jp/#15/30.74533333/131.0548889
JA6/KG-035,Japan - Kyushu_Okinawa,Kagoshima,Furudake,657,2156,130.2173,30.4432,130.2173,30.4432,4,0,01/07/2015,31/12/2099,0,,,Saddle-Furudake(JA6/KG-035), 0.0,655.3,130.2114444,30.42177778,http://maps.gsi.go.jp/#15/30.4432/130.2173
JA6/KG-U-PM50cl12,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PM50cl12,290.0,951.4,130.1773333,30.47055556,130.1773333,30.47055556,30.47055556,,,,,,,Saddle-U-PM50cl12,47.9,242.1,130.1917778,30.46855556,http://maps.gsi.go.jp/#15/30.47055556/130.1773333
JA6/KG-U-PM50ft14,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PM50ft14,218.5,716.9,130.4327778,30.81244444,130.4327778,30.81244444,30.81244444,,,,,,,Saddle-U-PM50ft14, 0.0,218.5,130.4422222,30.80011111,http://maps.gsi.go.jp/#15/30.81244444/130.4327778
JA6/KG-041,Japan - Kyushu_Okinawa,Kagoshima,Yaguradake,622,2041,129.9375,30.8283,129.9375,30.8283,2,0,01/07/2015,31/12/2099,0,,,Saddle-Yaguradake(JA6/KG-041), 0.0,620.3,129.9301111,30.81177778,http://maps.gsi.go.jp/#15/30.8283/129.9375
JA6/KG-027,Japan - Kyushu_Okinawa,Kagoshima,Ioudake,704,2310,130.3052,30.7930,130.3052,30.7930,4,0,01/07/2015,31/12/2099,0,,,Saddle-Ioudake(JA6/KG-027), 0.0,700.7,130.2778889,30.77244444,http://maps.gsi.go.jp/#15/30.7930/130.3052
JA6/KG-U-PM50ds47,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PM50ds47,240.6,789.4,130.2884444,30.78288889,130.2884444,30.78288889,30.78288889,,,,,,,Saddle-U-PM50ds47,78.2,162.4,130.2911111,30.78711111,http://maps.gsi.go.jp/#15/30.78288889/130.2884444
JA6/KG-114,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-114,349,1145,130.2844,30.7942,130.2844,30.7942,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-114(JA6/KG-114),112.0,234.1,130.2934444,30.79422222,http://maps.gsi.go.jp/#15/30.7942/130.2844
JA6/KG-012,Japan - Kyushu_Okinawa,Kagoshima,Ontake,979,3212,129.8570,29.8593,129.8570,29.8593,6,0,01/07/2015,31/12/2099,0,,,Saddle-Ontake(JA6/KG-012), 0.0,977.8,130.5223333,30.22633333,http://maps.gsi.go.jp/#15/29.8593/129.8570
JA6/KG-040,Japan - Kyushu_Okinawa,Kagoshima,Maedake,629,2064,129.9254,29.9680,129.9254,29.9680,2,0,01/07/2015,31/12/2099,0,,,Saddle-Maedake(JA6/KG-040), 0.0,626.6,129.9352222,29.94900000,http://maps.gsi.go.jp/#15/29.9680/129.9254
JA6/KG-U-PM40wa90,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PM40wa90,233.6,766.4,129.9142222,30.00222222,129.9142222,30.00222222,30.00222222,,,,,,,Saddle-U-PM40wa90,68.4,165.2,129.9172222,29.99433333,http://maps.gsi.go.jp/#15/30.00222222/129.9142222
JA6/KG-084,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-084,454,1490,129.9364,29.9556,129.9364,29.9556,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-084(JA6/KG-084),262.0,189.9,129.9278889,29.96233333,http://maps.gsi.go.jp/#15/29.9556/129.9364
JA6/KG-U-PL49xx10,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PL49xx10,423.6,1389.7,129.9330000,29.96133333,129.9330000,29.96133333,29.96133333,,,,,,,Saddle-U-PL49xx10,268.7,154.9,129.9340000,29.95744444,http://maps.gsi.go.jp/#15/29.96133333/129.9330000
JA6/KG-026,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-026,706,2316,130.5318,30.4272,130.5318,30.4272,4,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-026(JA6/KG-026),506.7,197.7,130.5240000,30.42566667,http://maps.gsi.go.jp/#15/30.4272/130.5318
JA6/KG-U-PM50hi54,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PM50hi54,941.0,3087.2,130.6263333,30.35222222,130.6263333,30.35222222,30.35222222,,,,,,,Saddle-U-PM50hi54,775.0,166.0,130.6201111,30.35644444,http://maps.gsi.go.jp/#15/30.35222222/130.6263333
JA6/KG-007,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-007,1235,4052,130.6002,30.3661,130.6002,30.3661,8,3,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-007(JA6/KG-007),888.1,342.9,130.5766667,30.36655556,http://maps.gsi.go.jp/#15/30.3661/130.6002
JA6/KG-U-PM50hh17,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PM50hh17,1060.7,3479.9,130.5922222,30.32377778,130.5922222,30.32377778,30.32377778,,,,,,,Saddle-U-PM50hh17,890.7,170.0,130.5864444,30.31677778,http://maps.gsi.go.jp/#15/30.32377778/130.5922222
JA6/KG-U-PM50ei94,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PM50ei94,1322.6,4339.2,130.4145556,30.35233333,130.4145556,30.35233333,30.35233333,,,,,,,Saddle-U-PM50ei94,1162.2,160.4,130.4321111,30.35311111,http://maps.gsi.go.jp/#15/30.35233333/130.4145556
