6643, 44.8333, 43.1667, 145.25, 142.75
JA8/KK-001,Japan - Hokaido,Kamikawa Subprefecture,Taisetsuzan (Asahidake),2291,7516,142.8541,43.6636,142.8541,43.6636,10,3,01/07/2015,31/12/2099,0,,,Saddle-Taisetsuzan (Asahidake)(JA8/KK-001), 0.0,2290.1,142.5366667,45.00000000,http://maps.gsi.go.jp/#15/43.6636/142.8541
U-QN24cc70,Japan - ,,U-QN24cc70,263.8,865.5,144.2298889,44.08400000,144.2298889,44.08400000,44.08400000,,,,,,,Saddle-U-QN24cc70, 9.3,254.5,144.1540000,43.98633333,http://maps.gsi.go.jp/#15/44.084/144.2298889
JA8/OH-094,Japan - Hokaido,Okhotsk Subprefecture,JA8/OH-094,481,1578,144.0173,43.9815,144.0173,43.9815,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/OH-094(JA8/OH-094),81.7,398.7,144.0294444,43.86811111,http://maps.gsi.go.jp/#15/43.9815/144.0173
U-QN13xx91,Japan - ,,U-QN13xx91,430.6,1412.7,143.9944444,43.96566667,143.9944444,43.96566667,43.96566667,,,,,,,Saddle-U-QN13xx91,275.4,155.2,143.9992222,43.95633333,http://maps.gsi.go.jp/#15/43.96566667/143.9944444
(Missing)JA8/OH-100,Japan - Hokaido,Okhotsk Subprefecture,JA8/OH-100,431,1414,143.9907,43.9651,143.9907,43.9651,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/OH-100(JA8/OH-100),421.8, 8.8,143.9917778,43.96566667,http://maps.gsi.go.jp/#15/43.9651/143.9907
JA8/OH-107,Japan - Hokaido,Okhotsk Subprefecture,JA8/OH-107,376,1234,143.8377,44.0957,143.8377,44.0957,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/OH-107(JA8/OH-107),87.2,288.0,143.7586667,44.04122222,http://maps.gsi.go.jp/#15/44.0957/143.8377
JA8/OH-115,Japan - Hokaido,Okhotsk Subprefecture,JA8/OH-115,252,827,143.7661,44.0591,143.7661,44.0591,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/OH-115(JA8/OH-115),95.2,156.5,143.7800000,44.04877778,http://maps.gsi.go.jp/#15/44.0591/143.7661
JA8/OH-114,Japan - Hokaido,Okhotsk Subprefecture,JA8/OH-114,311,1020,143.8499,44.0642,143.8499,44.0642,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/OH-114(JA8/OH-114),153.0,157.7,143.8421111,44.07711111,http://maps.gsi.go.jp/#15/44.0642/143.8499
JA8/OH-110,Japan - Hokaido,Okhotsk Subprefecture,JA8/OH-110,337,1106,143.9385,43.9376,143.9385,43.9376,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/OH-110(JA8/OH-110),96.9,235.4,143.9145556,43.93322222,http://maps.gsi.go.jp/#15/43.9376/143.9385
JA8/OH-111,Japan - Hokaido,Okhotsk Subprefecture,JA8/OH-111,334,1096,143.3188,44.3428,143.3188,44.3428,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/OH-111(JA8/OH-111),98.6,234.7,143.3245556,44.31655556,http://maps.gsi.go.jp/#15/44.3428/143.3188
U-QN23dp71,Japan - ,,U-QN23dp71,351.6,1153.5,144.3105556,43.63244444,144.3105556,43.63244444,43.63244444,,,,,,,Saddle-U-QN23dp71,121.0,230.6,144.3077778,43.61833333,http://maps.gsi.go.jp/#15/43.63244444/144.3105556
(Missing)JA8/KR-035,Japan - Hokaido,Kushiro Subprefecture,JA8/KR-035,355,1165,144.3087,43.6325,144.3087,43.6325,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/KR-035(JA8/KR-035),343.7, 7.5,144.3097778,43.63200000,http://maps.gsi.go.jp/#15/43.6325/144.3087
JA8/OH-113,Japan - Hokaido,Okhotsk Subprefecture,JA8/OH-113,316,1037,143.2594,44.3187,143.2594,44.3187,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/OH-113(JA8/OH-113),153.3,162.7,143.2543333,44.30900000,http://maps.gsi.go.jp/#15/44.3187/143.2594
JA8/OH-112,Japan - Hokaido,Okhotsk Subprefecture,JA8/OH-112,323,1060,143.7145,44.0057,143.7145,44.0057,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/OH-112(JA8/OH-112),159.7,162.5,143.7063333,44.01100000,http://maps.gsi.go.jp/#15/44.0057/143.7145
JA8/OH-102,Japan - Hokaido,Okhotsk Subprefecture,JA8/OH-102,425,1394,143.9777,44.0451,143.9777,44.0451,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/OH-102(JA8/OH-102),163.1,260.1,143.9081111,44.00177778,http://maps.gsi.go.jp/#15/44.0451/143.9777
U-QN14xa47,Japan - ,,U-QN14xa47,395.6,1297.9,143.9508889,44.02988889,143.9508889,44.02988889,44.02988889,,,,,,,Saddle-U-QN14xa47,242.5,153.1,143.9646667,44.03944444,http://maps.gsi.go.jp/#15/44.02988889/143.9508889
(Missing)JA8/OH-109,Japan - Hokaido,Okhotsk Subprefecture,JA8/OH-109,350,1148,143.5186,44.1223,143.5186,44.1223,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/OH-109(JA8/OH-109),191.2,149.0,143.5000000,44.10466667,http://maps.gsi.go.jp/#15/44.1223/143.5186
JA8/OH-099,Japan - Hokaido,Okhotsk Subprefecture,JA8/OH-099,431,1414,143.5697,44.1008,143.5697,44.1008,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/OH-099(JA8/OH-099),197.8,240.1,143.5740000,44.06588889,http://maps.gsi.go.jp/#15/44.1008/143.5697
JA8/KR-028,Japan - Hokaido,Kushiro Subprefecture,JA8/KR-028,574,1883,144.4272,43.6150,144.4272,43.6150,2,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/KR-028(JA8/KR-028),204.8,369.3,144.4548889,43.58388889,http://maps.gsi.go.jp/#15/43.6150/144.4272
