5738, 38.8333, 37.1667, 139.25, 137.75
JA/NI-U-PM98ok88,Japan - Honshu,Niigata,JA/NI-U-PM98ok88,264.8,868.8,139.2384444,38.45388889,139.2384444,38.45388889,38.45388889,,,,,,,Saddle-U-PM98ok88, 0.0,264.8,139.2230000,38.43600000,http://maps.gsi.go.jp/#15/38.45388889/139.2384444
JA/NI-044,Japan - Honshu,Niigata,Kinpokusan,1172,3845,138.3498,38.1039,138.3498,38.1039,8,3,01/07/2015,31/12/2099,0,,,Saddle-Kinpokusan(JA/NI-044), 0.0,1171.3,138.2450000,37.80244444,http://maps.gsi.go.jp/#15/38.1039/138.3498
JA/NI-U-PM97fx80,Japan - Honshu,Niigata,JA/NI-U-PM97fx80,643.9,2112.5,138.4881111,37.96111111,138.4881111,37.96111111,37.96111111,,,,,,,Saddle-U-PM97fx80,20.7,623.2,138.4155556,38.05300000,http://maps.gsi.go.jp/#15/37.96111111/138.4881111
JA/NI-U-PM98ga26,Japan - Honshu,Niigata,JA/NI-U-PM98ga26,610.4,2002.6,138.5230000,38.02888889,138.5230000,38.02888889,38.02888889,,,,,,,Saddle-U-PM98ga26,382.9,227.5,138.5200000,38.00811111,http://maps.gsi.go.jp/#15/38.02888889/138.5230000
(Missing)JA/NI-105,Japan - Honshu,Niigata,JA/NI-105,610,2001,138.5214,38.0238,138.5214,38.0238,2,0,01/07/2015,31/12/2099,0,,,Saddle-JA/NI-105(JA/NI-105),570.9,38.5,138.5243333,38.02811111,http://maps.gsi.go.jp/#15/38.0238/138.5214
JA/NI-097,Japan - Honshu,Niigata,JA/NI-097,636,2087,138.3987,37.9327,138.3987,37.9327,2,0,01/07/2015,31/12/2099,0,,,Saddle-JA/NI-097(JA/NI-097),393.1,241.5,138.4583333,37.93711111,http://maps.gsi.go.jp/#15/37.9327/138.3987
(Missing)JA/NI-094,Japan - Honshu,Niigata,Oojiyama,646,2119,138.4796,37.9586,138.4796,37.9586,2,0,01/07/2015,31/12/2099,0,,,Saddle-Oojiyama(JA/NI-094),602.3,40.6,138.4858889,37.95777778,http://maps.gsi.go.jp/#15/37.9586/138.4796
JA/NI-U-PM98ef97,Japan - Honshu,Niigata,JA/NI-U-PM98ef97,473.3,1552.8,138.4135556,38.24066667,138.4135556,38.24066667,38.24066667,,,,,,,Saddle-U-PM98ef97,317.9,155.4,138.4188889,38.23200000,http://maps.gsi.go.jp/#15/38.24066667/138.4135556
JA/NI-069,Japan - Honshu,Niigata,JA/NI-069,947,3107,138.4518,38.2159,138.4518,38.2159,6,0,01/07/2015,31/12/2099,0,,,Saddle-JA/NI-069(JA/NI-069),697.6,248.4,138.4305556,38.19211111,http://maps.gsi.go.jp/#15/38.2159/138.4518
JA/NI-062,Japan - Honshu,Niigata,JA/NI-062,1003,3291,138.4050,38.1783,138.4050,38.1783,6,0,01/07/2015,31/12/2099,0,,,Saddle-JA/NI-062(JA/NI-062),767.8,234.7,138.3810000,38.14144444,http://maps.gsi.go.jp/#15/38.1783/138.4050
JA/NI-U-PM97jr72,Japan - Honshu,Niigata,JA/NI-U-PM97jr72,632.8,2076.1,138.8162222,37.71866667,138.8162222,37.71866667,37.71866667,,,,,,,Saddle-U-PM97jr72, 9.9,622.9,138.8370000,37.62000000,http://maps.gsi.go.jp/#15/37.71866667/138.8162222
JA/NI-138,Japan - Honshu,Niigata,JA/NI-138,313,1027,138.8156,37.6704,138.8156,37.6704,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA/NI-138(JA/NI-138),109.3,203.2,138.8012222,37.68233333,http://maps.gsi.go.jp/#15/37.6704/138.8156
JA/NI-127,Japan - Honshu,Niigata,JA/NI-127,480,1575,138.8369,37.7805,138.8369,37.7805,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA/NI-127(JA/NI-127),128.2,353.0,138.8197778,37.73822222,http://maps.gsi.go.jp/#15/37.7805/138.8369
(Missing)JA/NI-098,Japan - Honshu,Niigata,Yahikoyama,634,2080,138.8089,37.7047,138.8089,37.7047,2,0,01/07/2015,31/12/2099,0,,,Saddle-Yahikoyama(JA/NI-098),517.0,115.6,138.8116667,37.71200000,http://maps.gsi.go.jp/#15/37.7047/138.8089
JA/NI-137,Japan - Honshu,Niigata,JA/NI-137,327,1073,139.1057,37.6449,139.1057,37.6449,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA/NI-137(JA/NI-137),87.5,238.0,139.1152222,37.64244444,http://maps.gsi.go.jp/#15/37.6449/139.1057
