6641, 44.8333, 43.1667, 143.25, 140.75
JA8/KK-001,Japan - Hokaido,Kamikawa Subprefecture,Taisetsuzan (Asahidake),2291,7516,142.8541,43.6636,142.8541,43.6636,10,3,01/07/2015,31/12/2099,0,,,Saddle-Taisetsuzan (Asahidake)(JA8/KK-001), 0.0,2290.1,141.7376667,44.87200000,http://maps.gsi.go.jp/#15/43.6636/142.8541
JA8/RM-023,Japan - Hokaido,Rumoi Subprefecture,JA8/RM-023,185,607,141.2968,44.4198,141.2968,44.4198,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/RM-023(JA8/RM-023), 0.0,183.9,141.2945556,44.41266667,http://maps.gsi.go.jp/#15/44.4198/141.2968
U-QN03jf24,Japan - ,,U-QN03jf24,299.0,981.0,140.7725556,43.22555555,140.7725556,43.22555555,43.22555555,,,,,,,Saddle-U-QN03jf24,93.3,205.7,140.7590000,43.22533333,http://maps.gsi.go.jp/#15/43.22555555/140.7725556
JA8/SB-054,Japan - Hokaido,Shiribeshi Subprefecture,JA8/SB-054,371,1217,140.9820,43.2323,140.9820,43.2323,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/SB-054(JA8/SB-054),111.3,259.5,140.9492222,43.21955555,http://maps.gsi.go.jp/#15/43.2323/140.9820
JA8/SB-045,Japan - Hokaido,Shiribeshi Subprefecture,JA8/SB-045,629,2064,140.9224,43.1790,140.9224,43.1790,2,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/SB-045(JA8/SB-045),438.6,185.0,140.9257778,43.17366667,http://maps.gsi.go.jp/#15/43.1790/140.9224
JA8/IS-034,Japan - Hokaido,Ishikari Subprefecture,JA8/IS-034,309,1014,141.5816,43.3010,141.5816,43.3010,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/IS-034(JA8/IS-034),82.2,226.5,141.5858889,43.33088889,http://maps.gsi.go.jp/#15/43.3010/141.5816
JA8/RM-001,Japan - Hokaido,Rumoi Subprefecture,Shokanbetsudake,1492,4895,141.5229,43.7159,141.5229,43.7159,8,3,01/07/2015,31/12/2099,0,,,Saddle-Shokanbetsudake(JA8/RM-001),101.7,1389.1,141.8600000,43.85800000,http://maps.gsi.go.jp/#15/43.7159/141.5229
JA8/RM-021,Japan - Hokaido,Rumoi Subprefecture,JA8/RM-021,321,1053,141.7947,43.8304,141.7947,43.8304,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/RM-021(JA8/RM-021),141.2,179.9,141.7753333,43.78666667,http://maps.gsi.go.jp/#15/43.8304/141.7947
JA8/RM-020,Japan - Hokaido,Rumoi Subprefecture,JA8/RM-020,351,1152,141.7007,43.8654,141.7007,43.8654,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/RM-020(JA8/RM-020),151.4,199.1,141.6862222,43.85700000,http://maps.gsi.go.jp/#15/43.8654/141.7007
JA8/IS-031,Japan - Hokaido,Ishikari Subprefecture,JA8/IS-031,418,1371,141.5207,43.3079,141.5207,43.3079,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/IS-031(JA8/IS-031),173.0,243.7,141.5411111,43.37911111,http://maps.gsi.go.jp/#15/43.3079/141.5207
JA8/IS-033,Japan - Hokaido,Ishikari Subprefecture,JA8/IS-033,384,1260,141.5357,43.5895,141.5357,43.5895,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/IS-033(JA8/IS-033),181.6,200.1,141.5520000,43.57911111,http://maps.gsi.go.jp/#15/43.5895/141.5357
JA8/SC-061,Japan - Hokaido,Sorachi Subprefecture,JA8/SC-061,414,1358,141.7403,43.7602,141.7403,43.7602,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA8/SC-061(JA8/SC-061),217.1,196.2,141.7274444,43.75188889,http://maps.gsi.go.jp/#15/43.7602/141.7403
U-QN03sm28,Japan - ,,U-QN03sm28,724.5,2376.9,141.5246667,43.53444444,141.5246667,43.53444444,43.53444444,,,,,,,Saddle-U-QN03sm28,246.2,478.3,141.5595556,43.56222222,http://maps.gsi.go.jp/#15/43.53444444/141.5246667
U-QN03sm79,Japan - ,,U-QN03sm79,421.3,1382.2,141.5630000,43.54155555,141.5630000,43.54155555,43.54155555,,,,,,,Saddle-U-QN03sm79,260.8,160.5,141.5595556,43.55255555,http://maps.gsi.go.jp/#15/43.54155555/141.5630000
JA8/IS-023,Japan - Hokaido,Ishikari Subprefecture,JA8/IS-023,654,2146,141.4454,43.4573,141.4454,43.4573,4,3,01/07/2015,31/12/2099,0,,,Saddle-JA8/IS-023(JA8/IS-023),332.1,321.5,141.4457778,43.49777778,http://maps.gsi.go.jp/#15/43.4573/141.4454
