4930, 33.5, 31.8333, 132.25, 129.75
JA6/OT-001,Japan - Kyushu_Okinawa,Oita Prefecture,Kujyuurenzan (Nakadake),1791,5876,131.2490,33.0860,131.2490,33.0860,10,3,01/07/2015,31/12/2099,2,18/10/2015,JG6CRU,Saddle-Kujyuurenzan (Nakadake)(JA6/OT-001), 0.0,1790.5,129.5000000,33.66666666,http://maps.gsi.go.jp/#15/33.0860/131.2490
JA6/KG-101,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-101,403,1322,130.1576,32.1587,130.1576,32.1587,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-101(JA6/KG-101), 0.0,402.5,130.1574444,32.08955556,http://maps.gsi.go.jp/#15/32.1587/130.1576
JA6/KG-U-PM52bc97,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PM52bc97,290.7,953.7,130.1626667,32.11622223,130.1626667,32.11622223,32.11622223,,,,,,,Saddle-U-PM52bc97,98.4,192.3,130.1662222,32.12955556,http://maps.gsi.go.jp/#15/32.11622222/130.1626667
JA6/KG-093,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-093,423,1388,129.8972,31.8337,129.8972,31.8337,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-093(JA6/KG-093), 0.0,421.3,129.8722222,31.80077778,http://maps.gsi.go.jp/#15/31.8337/129.8972
JA6/KG-U-PM41wu96,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PM41wu96,251.1,823.8,129.9145556,31.86033334,129.9145556,31.86033334,31.86033334,,,,,,,Saddle-U-PM41wu96, 4.7,246.4,129.9206667,31.84966667,http://maps.gsi.go.jp/#15/31.86033333/129.9145556
JA6/KG-125,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-125,306,1004,129.8233,31.8588,129.8233,31.8588,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-125(JA6/KG-125),22.4,282.9,129.8685556,31.86322223,http://maps.gsi.go.jp/#15/31.8588/129.8233
JA6/KG-U-PM41wu27,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-U-PM41wu27,227.0,744.7,129.8546667,31.86433334,129.8546667,31.86433334,31.86433334,,,,,,,Saddle-U-PM41wu27,72.7,154.3,129.8565556,31.87766667,http://maps.gsi.go.jp/#15/31.86433333/129.8546667
JA6/KG-127,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-127,293,961,129.8744,31.8443,129.8744,31.8443,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-127(JA6/KG-127),98.6,192.0,129.8871111,31.84000001,http://maps.gsi.go.jp/#15/31.8443/129.8744
JA6/KM-U-PM52bg64,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52bg64,261.1,856.6,130.1402222,32.26766667,130.1402222,32.26766667,32.26766667,,,,,,,Saddle-U-PM52bg64, 0.0,261.1,130.1367778,32.26233334,http://maps.gsi.go.jp/#15/32.26766667/130.1402222
JA6/KG-105,Japan - Kyushu_Okinawa,Kagoshima,JA6/KG-105,393,1289,130.2364,32.2760,130.2364,32.2760,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KG-105(JA6/KG-105), 0.0,392.4,130.2148889,32.25011112,http://maps.gsi.go.jp/#15/32.2760/130.2364
JA6/KM-U-PM52di94,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52di94,180.8,593.2,130.3323333,32.35111111,130.3323333,32.35111111,32.35111111,,,,,,,Saddle-U-PM52di94, 0.0,180.8,130.3105556,32.33922223,http://maps.gsi.go.jp/#15/32.35111111/130.3323333
JA6/KM-U-PM52ei27,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52ei27,193.1,633.5,130.3504444,32.36400000,130.3504444,32.36400000,32.36400000,,,,,,,Saddle-U-PM52ei27, 0.0,193.1,130.3495556,32.36066667,http://maps.gsi.go.jp/#15/32.364/130.3504444
JA6/KM-U-PM52dj80,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52dj80,151.9,498.4,130.3216667,32.37511111,130.3216667,32.37511111,32.37511111,,,,,,,Saddle-U-PM52dj80, 0.0,151.9,130.3233333,32.37011111,http://maps.gsi.go.jp/#15/32.37511111/130.3216667
JA6/KM-U-PM52fj02,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52fj02,230.4,755.9,130.4186667,32.38666667,130.4186667,32.38666667,32.38666667,,,,,,,Saddle-U-PM52fj02, 0.0,230.4,130.4195556,32.36711111,http://maps.gsi.go.jp/#15/32.38666667/130.4186667
JA6/KM-U-PM52fi09,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52fi09,193.7,635.5,130.4224444,32.37466667,130.4224444,32.37466667,32.37466667,,,,,,,Saddle-U-PM52fi09,21.0,172.7,130.4232222,32.38011111,http://maps.gsi.go.jp/#15/32.37466667/130.4224444
JA6/KM-069,Japan - Kyushu_Okinawa,Kumamoto Prefecture,JA6/KM-069,442,1450,130.3487,32.3267,130.3487,32.3267,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KM-069(JA6/KM-069), 0.0,441.4,130.3023333,32.30355556,http://maps.gsi.go.jp/#15/32.3267/130.3487
JA6/KM-056,Japan - Kyushu_Okinawa,Kumamoto Prefecture,JA6/KM-056,538,1765,130.0838,32.4363,130.0838,32.4363,2,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KM-056(JA6/KM-056), 0.0,535.8,130.0228889,32.18855556,http://maps.gsi.go.jp/#15/32.4363/130.0838
JA6/KM-U-PM52bh80,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52bh80,253.4,831.4,130.1543333,32.29300000,130.1543333,32.29300000,32.29300000,,,,,,,Saddle-U-PM52bh80, 7.4,246.0,130.1366667,32.29533334,http://maps.gsi.go.jp/#15/32.293/130.1543333
JA6/KM-U-PM52ah40,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52ah40,260.9,856.0,130.0364444,32.29355556,130.0364444,32.29355556,32.29355556,,,,,,,Saddle-U-PM52ah40,17.1,243.8,130.0424444,32.27877778,http://maps.gsi.go.jp/#15/32.29355556/130.0364444
JA6/KM-U-PM52af21,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52af21,227.3,745.7,130.0198889,32.21377778,130.0198889,32.21377778,32.21377778,,,,,,,Saddle-U-PM52af21,26.9,200.4,130.0240000,32.22011112,http://maps.gsi.go.jp/#15/32.21377778/130.0198889
JA6/KM-U-PM42xf68,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM42xf68,223.1,731.9,129.9738889,32.24444445,129.9738889,32.24444445,32.24444445,,,,,,,Saddle-U-PM42xf68,37.0,186.1,129.9745556,32.25177778,http://maps.gsi.go.jp/#15/32.24444444/129.9738889
JA6/KM-086,Japan - Kyushu_Okinawa,Kumamoto Prefecture,JA6/KM-086,334,1096,130.1911,32.3412,130.1911,32.3412,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KM-086(JA6/KM-086),38.7,294.0,130.1834444,32.35066667,http://maps.gsi.go.jp/#15/32.3412/130.1911
JA6/KM-U-PM52cj40,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52cj40,244.4,801.8,130.2071111,32.37655556,130.2071111,32.37655556,32.37655556,,,,,,,Saddle-U-PM52cj40,76.7,167.7,130.2046667,32.36233334,http://maps.gsi.go.jp/#15/32.37655556/130.2071111
JA6/KM-U-PM52ag18,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52ag18,330.8,1085.3,130.0087778,32.28522223,130.0087778,32.28522223,32.28522223,,,,,,,Saddle-U-PM52ag18,39.5,291.3,130.0251111,32.25544445,http://maps.gsi.go.jp/#15/32.28522222/130.0087778
(Missing)JA6/KM-085,Japan - Kyushu_Okinawa,Kumamoto Prefecture,JA6/KM-085,334,1096,130.0116,32.2852,130.0116,32.2852,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KM-085(JA6/KM-085),308.0,22.6,130.0095556,32.28522223,http://maps.gsi.go.jp/#15/32.2852/130.0116
JA6/KM-U-PM52bh08,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52bh08,265.9,872.4,130.0857778,32.32688889,130.0857778,32.32688889,32.32688889,,,,,,,Saddle-U-PM52bh08,66.9,199.0,130.0982222,32.32355556,http://maps.gsi.go.jp/#15/32.32688889/130.0857778
JA6/KM-075,Japan - Kyushu_Okinawa,Kumamoto Prefecture,JA6/KM-075,402,1319,130.0278,32.2342,130.0278,32.2342,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KM-075(JA6/KM-075),97.9,303.5,130.0694444,32.25744445,http://maps.gsi.go.jp/#15/32.2342/130.0278
JA6/KM-084,Japan - Kyushu_Okinawa,Kumamoto Prefecture,JA6/KM-084,341,1119,130.0420,32.2597,130.0420,32.2597,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KM-084(JA6/KM-084),118.5,222.0,130.0425556,32.24322223,http://maps.gsi.go.jp/#15/32.2597/130.0420
JA6/KM-U-PM52ag63,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52ag63,294.7,966.9,130.0526667,32.26522223,130.0526667,32.26522223,32.26522223,,,,,,,Saddle-U-PM52ag63,142.4,152.3,130.0482222,32.26100000,http://maps.gsi.go.jp/#15/32.26522222/130.0526667
JA6/KM-U-PM52af88,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52af88,289.2,948.8,130.0681111,32.24411112,130.0681111,32.24411112,32.24411112,,,,,,,Saddle-U-PM52af88,122.1,167.1,130.0421111,32.22900000,http://maps.gsi.go.jp/#15/32.24411111/130.0681111
JA6/KM-087,Japan - Kyushu_Okinawa,Kumamoto Prefecture,JA6/KM-087,331,1086,130.1531,32.3742,130.1531,32.3742,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KM-087(JA6/KM-087),114.3,216.0,130.1488889,32.35811111,http://maps.gsi.go.jp/#15/32.3742/130.1531
JA6/KM-070,Japan - Kyushu_Okinawa,Kumamoto Prefecture,JA6/KM-070,432,1417,130.1166,32.2964,130.1166,32.2964,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KM-070(JA6/KM-070),117.1,312.9,130.1407778,32.34922223,http://maps.gsi.go.jp/#15/32.2964/130.1166
JA6/KM-074,Japan - Kyushu_Okinawa,Kumamoto Prefecture,JA6/KM-074,405,1329,130.0886,32.2668,130.0886,32.2668,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KM-074(JA6/KM-074),163.0,238.7,130.1012222,32.27355556,http://maps.gsi.go.jp/#15/32.2668/130.0886
JA6/KM-081,Japan - Kyushu_Okinawa,Kumamoto Prefecture,JA6/KM-081,380,1247,130.1599,32.4476,130.1599,32.4476,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KM-081(JA6/KM-081),161.8,219.6,130.1325556,32.43455556,http://maps.gsi.go.jp/#15/32.4476/130.1599
JA6/KM-083,Japan - Kyushu_Okinawa,Kumamoto Prefecture,JA6/KM-083,347,1138,130.1395,32.3727,130.1395,32.3727,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KM-083(JA6/KM-083),170.1,171.7,130.1292222,32.36155556,http://maps.gsi.go.jp/#15/32.3727/130.1395
JA6/KM-U-PM42xi85,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM42xi85,341.3,1119.7,129.9836667,32.35533334,129.9836667,32.35533334,32.35533334,,,,,,,Saddle-U-PM42xi85,180.5,160.8,129.9912222,32.35277778,http://maps.gsi.go.jp/#15/32.35533333/129.9836667
JA6/KM-063,Japan - Kyushu_Okinawa,Kumamoto Prefecture,JA6/KM-063,490,1608,130.1093,32.3563,130.1093,32.3563,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KM-063(JA6/KM-063),196.7,292.0,130.1033333,32.37811111,http://maps.gsi.go.jp/#15/32.3563/130.1093
JA6/KM-U-PM52ai62,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52ai62,400.6,1314.3,130.0514444,32.34277778,130.0514444,32.34277778,32.34277778,,,,,,,Saddle-U-PM52ai62,223.0,177.6,130.0436667,32.34955556,http://maps.gsi.go.jp/#15/32.34277778/130.0514444
JA6/KM-U-PM52ai86,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52ai86,392.6,1288.0,130.0718889,32.36088889,130.0718889,32.36088889,32.36088889,,,,,,,Saddle-U-PM52ai86,228.3,164.3,130.0640000,32.36944445,http://maps.gsi.go.jp/#15/32.36088889/130.0718889
JA6/KM-U-PM52bk71,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52bk71,502.4,1648.3,130.1447778,32.42111111,130.1447778,32.42111111,32.42111111,,,,,,,Saddle-U-PM52bk71,238.2,264.2,130.1192222,32.41277778,http://maps.gsi.go.jp/#15/32.42111111/130.1447778
(Missing)JA6/KM-059,Japan - Kyushu_Okinawa,Kumamoto Prefecture,JA6/KM-059,506,1660,130.1463,32.4199,130.1463,32.4199,2,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KM-059(JA6/KM-059),487.6,13.1,130.1456667,32.42022223,http://maps.gsi.go.jp/#15/32.4199/130.1463
JA6/KM-057,Japan - Kyushu_Okinawa,Kumamoto Prefecture,Kadoyama,526,1726,130.0939,32.3993,130.0939,32.3993,2,0,01/07/2015,31/12/2099,0,,,Saddle-Kadoyama(JA6/KM-057),293.4,229.5,130.1006667,32.42466667,http://maps.gsi.go.jp/#15/32.3993/130.0939
JA6/KM-U-PM52aj85,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52aj85,461.3,1513.4,130.0737778,32.39900000,130.0737778,32.39900000,32.39900000,,,,,,,Saddle-U-PM52aj85,297.1,164.2,130.0824444,32.39722223,http://maps.gsi.go.jp/#15/32.399/130.0737778
JA6/KM-U-PM52aj60,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52aj60,451.1,1480.0,130.0540000,32.37688889,130.0540000,32.37688889,32.37688889,,,,,,,Saddle-U-PM52aj60,297.5,153.6,130.0688889,32.38288889,http://maps.gsi.go.jp/#15/32.37688889/130.054
JA6/KM-065,Japan - Kyushu_Okinawa,Kumamoto Prefecture,JA6/KM-065,481,1578,130.0924,32.3843,130.0924,32.3843,1,0,01/07/2015,31/12/2099,0,,,Saddle-JA6/KM-065(JA6/KM-065),301.8,178.2,130.0951111,32.39333334,http://maps.gsi.go.jp/#15/32.3843/130.0924
JA6/KM-U-PM52fn75,Japan - Kyushu_Okinawa,Kumamoto,JA6/KM-U-PM52fn75,161.7,530.5,130.4782222,32.56511111,130.4782222,32.56511111,32.56511111,,,,,,,Saddle-U-PM52fn75, 0.0,161.7,130.4642222,32.53944445,http://maps.gsi.go.jp/#15/32.56511111/130.4782222
JA6/NS-U-PM43vc32,Japan - Kyushu_Okinawa,Nagasaki,JA6/NS-U-PM43vc32,201.6,661.4,129.7820000,33.09455556,129.7820000,33.09455556,33.09455556,,,,,,,Saddle-U-PM43vc32,16.9,184.7,129.7626667,33.11144444,http://maps.gsi.go.jp/#15/33.09455556/129.782
JA6/NS-U-PM43vc18,Japan - Kyushu_Okinawa,Nagasaki,JA6/NS-U-PM43vc18,201.3,660.4,129.7657778,33.11788889,129.7657778,33.11788889,33.11788889,,,,,,,Saddle-U-PM43vc18,17.5,183.8,129.7751111,33.10311111,http://maps.gsi.go.jp/#15/33.11788889/129.7657778
JA6/NS-U-PM43vc08,Japan - Kyushu_Okinawa,Nagasaki,JA6/NS-U-PM43vc08,183.6,602.4,129.7500000,33.11788889,129.7500000,33.11788889,33.11788889,,,,,,,Saddle-U-PM43vc08,26.4,157.2,129.7611111,33.09888889,http://maps.gsi.go.jp/#15/33.11788889/129.75
